Country_code_9_digit,Country_code,Country_name,Region_code_9_digit,Region_code,Region_name,LAD_code_9_digit,LAD_code,LAD_name,IDACI_decile,Rurality,A1A4den_15,KS4_LEVEL2_15,KS4_LEVEL2_EM_15,KS4_LEVEL1_15,KS4_LEVEL1_EM_15,KS4_L2BASICS_15,KS4_EBACC_E_15,KS4_EBACC_15,,,,
E92000001,921,England,E12000009,K,South West,E07000053,19UJ,Weymouth and Portland,,,646,395,318,607,587,343,282,152,,,,
E92000001,921,England,E12000009,K,South West,E07000078,23UB,Cheltenham,,,1002,724,630,957,940,646,419,331,,,,
E92000001,921,England,E12000009,K,South West,E07000079,23UC,Cotswold,,,853,651,586,834,823,603,400,294,,,,
E92000001,921,England,E12000009,K,South West,E07000080,23UD,Forest of Dean,,,835,517,429,768,712,442,211,137,,,,
E92000001,921,England,E12000009,K,South West,E07000081,23UE,Gloucester,,,1478,963,810,1378,1328,835,395,291,,,,
E92000001,921,England,E12000009,K,South West,E07000082,23UF,Stroud,,,1245,896,782,1202,1177,802,481,353,,,,
E92000001,921,England,E12000009,K,South West,E07000083,23UG,Tewkesbury,,,883,639,562,826,805,585,301,233,,,,
E92000001,921,England,E12000009,K,South West,E07000187,40UB,Mendip,,,1100,754,651,1021,997,672,416,272,,,,
E92000001,921,England,E12000009,K,South West,E07000188,40UC,Sedgemoor,,,1270,896,757,1230,1170,769,392,253,,,,
E92000001,921,England,E12000009,K,South West,E07000189,40UD,South Somerset,,,1676,1148,989,1625,1586,1032,672,375,,,,
E92000001,921,England,E12000009,K,South West,E07000190,40UE,Taunton Deane,,,1115,792,700,1062,1029,721,429,256,,,,
E92000001,921,England,E12000009,K,South West,E07000191,40UF,West Somerset,,,342,185,168,330,323,179,102,50,,,,
